amt,city_pop,hora,dia_semana,idade,dist_cliente_comerciante,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel,gender_M,periodo_dia_manha,periodo_dia_noite,periodo_dia_tarde,real,proba_fraude_rf,previsto_rf
12.97,376,18,6,82,0.5480517324578006,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.05788922164286919,0
93.07,277,2,5,35,0.6337202166003503,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.045146287256162175,0
6.81,22305,11,0,81,0.8576226234376064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.03216594884218988,0
106.76,399,11,1,43,1.2540280421505696,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.004017600124814755,0
11.51,149,21,1,42,0.2881858620074972,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.058292724879032594,0
28.67,2799,13,4,59,1.0690188849257982,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.021291671753311016,0
19.23,2135,21,6,16,0.9108719765773844,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.18748751790332588,0
56.78,34496,10,0,49,0.47824952684242744,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.029559931597942,0
23.7,165,12,6,74,0.392381685353683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04706309366991697,0
1.58,427,9,4,69,0.9807934227211164,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0.016170987340392785,0
5.44,1186,17,0,33,1.015287124040291,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03125990384454817,0
112.94,9521,4,2,42,0.8602858865801615,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.06300875851156779,0
20.22,78968,15,1,52,0.45685374248221744,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.04540883030951172,0
111.45,198,11,1,61,1.1770765315381964,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.00743154839040608,0
84.96,680,3,6,53,0.6692249145033385,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.11072377935230984,0
54.12,2307,15,6,50,0.4659028116613994,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.02031622937760614,0
205.8,6951,2,4,35,0.7315379158519377,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.24502829386922598,0
11.27,71485,15,1,46,0.7638808586978807,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.06073677571990989,0
186.03,18182,23,3,45,0.8018562272932662,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,0.1922168822062496,0
104.52,686,11,2,40,0.4228524253791144,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.004812170088239755,0
126.76,118,4,0,63,1.0279594464301522,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.016850939623805936,0
104.58,177,6,0,46,0.8713182955045776,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.008500015176208266,0
137.39,241,4,6,39,0.5823180900916588,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0190217114674788,0
50.01,255,23,6,48,0.7233399027635631,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.27886658613656135,0
39.48,551,14,0,49,0.7858710521313261,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.012343189284441244,0
134.43,1847,3,4,32,1.002688612713344,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.14512272637161078,0
573.72,229,13,0,37,0.5611756219099284,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0,0.02458081098563989,0
89.34,18128,15,4,30,0.7475287447590132,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.020461519283824073,0
9.59,136,14,0,20,0.37832808506506627,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.02811822800052163,0
102.48,1680,0,2,43,0.9613381845843844,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0.06779263342079105,0
53.63,3684,5,4,44,0.7155676921556771,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0310928339541807,0
4.34,10295,20,1,22,0.48254190513364226,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.02884945035690711,0
171.56,2523,11,4,32,1.1412871397680704,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.024801162905848988,0
12.72,3684,12,1,44,0.1371601289187145,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.02508864485055979,0
22.33,104,22,6,93,1.0091477825769646,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.29816839743358015,0
57.04,95015,7,6,74,0.8885014456853726,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.020698277984909835,0
75.95,1780,12,0,37,1.033814106837383,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.010391012103883218,0
9.19,207,19,0,64,0.8809171837636096,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0,0.03943146011376724,0
481.59,1140,12,6,34,0.40445200530099296,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0,0.03899794879881546,0
13.11,13835,15,5,53,1.25583910219423,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.035409327244197104,0
50.75,589,9,1,74,0.9092026169259577,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.006474910417130208,0
57.75,370,1,6,58,0.8618575077180596,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.08551488247779124,0
9.0,116001,18,0,27,0.4569263196720019,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,0.07755339841823214,0
61.29,22305,14,3,81,0.5545691833170967,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.028021915914058948,0
48.09,2078,12,1,57,0.8643661772848418,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.012577991184523882,0
8.54,888,12,0,32,0.9718989330630053,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.03409813963533481,0
70.06,2135,14,3,16,0.4234961361098796,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.014208871341868832,0
72.36,3223,19,1,65,0.3769660310386058,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.021555654662151907,0
192.1,50489,22,6,36,0.9539883297661439,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.376559885105265,0
107.08,602,6,0,66,0.797821257257533,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.011210163424061817,0
25.84,647,20,1,32,1.3454504282272937,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.056917990863723705,0
48.78,248858,20,2,49,0.9901249308410552,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.02306388041350235,0
161.24,545147,1,3,33,0.9498053884633473,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.13216274688191357,0
2.06,4542,22,0,22,0.7589633310305612,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0.22124434650202143,0
113.89,2523,12,6,32,0.7229442185376409,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.024407475055201414,0
107.73,11751,8,0,56,1.0109029282309971,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.02019099379068316,0
68.83,4367,14,6,58,0.4859028459116127,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0.013370991397992749,0
6.58,489,8,3,63,1.175056496592824,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0.018706834575710294,0
26.28,1533,18,3,85,0.5728045058281145,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.06294141720882772,0
58.71,13973,9,1,39,0.6408429931465274,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0073573833505860605,0
28.1,13422,18,2,58,0.935022935073793,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.033484355316460525,0
10.14,1241364,2,2,60,1.1166723466733641,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.35694143552320656,0
97.78,3996,6,2,43,0.5993124685253908,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.013440783664061878,0
1.75,3684,15,0,44,0.9990630343922225,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0.022169186706770278,0
37.71,1263321,8,6,67,0.5283245248377194,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.013738007639628463,0
71.14,4993,11,5,71,0.94336637786176,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0.01279032607109462,0
82.94,1078,16,6,30,0.9582943762941474,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.010658957732502881,0
75.73,1453,13,2,46,0.4799077326997223,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.01847203521732951,0
14.27,1762,15,3,58,0.6924693263914312,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0.04427062953267012,0
7.12,8830,14,5,29,0.6302013432991054,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.023592869610340808,0
73.62,722,8,1,30,0.8477390419191462,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.005374623257657196,0
61.19,824,5,5,34,0.49645132924083063,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.06394489648771916,0
24.4,50489,23,1,36,1.0873413982852838,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3521924237290077,0
1.91,376,14,3,81,1.1322047365472356,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.02178932279631962,0
548.37,932,5,0,66,0.34119359459696513,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.3732737459789314,0
30.83,2504700,13,0,20,0.3619126689023175,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.008929241276516538,0
135.66,1758,17,6,63,0.6285415687168149,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.012341694452545715,0
100.19,725,8,1,47,0.16123846017622462,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0031475053334353922,0
3.58,73,6,3,85,0.46641143608728647,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0.016711517204958684,0
9.86,5908,16,0,58,0.30622904620561997,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.1184542766159664,0
4.74,156391,2,6,52,0.8335908056672663,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.11139771904328029,0
10.92,6629,16,1,58,0.3767795265828652,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.042910272851373964,0
5.48,532,9,5,64,0.956060406235925,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.00898097331943134,0
38.48,5895,18,3,45,0.826799692209056,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.04902397034632791,0
26.6,4159,16,6,22,0.8616884094062016,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.017763044119685066,0
114.67,143,7,6,38,0.6771822219587633,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.010069535127196447,0
2.37,1606,14,1,54,0.5685129926395652,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.018802423819920002,0
76.9,632,22,1,31,0.6062201080020388,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0,0.08544116986191573,0
28.31,3104,1,5,39,0.9069993564330704,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.13224665396384594,0
118.22,1461,21,3,85,0.14003728075053384,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.029493928074073607,0
86.05,106,3,0,37,1.0566205632080037,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.05256570808824638,0
139.32,595,3,1,40,0.9444241193812334,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0.06452599658068667,0
130.05,1363,12,5,80,1.1321661791967612,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.02188496189673196,0
124.61,94325,14,1,32,1.1701770772515674,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.01544022225652101,0
22.14,237282,18,0,41,1.3393290972068914,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.06862749914739681,0
53.68,13835,2,4,53,1.1168143160816824,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.1845200829851436,0
34.84,460,9,3,16,0.7757205276953762,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.011870566553490518,0
143.84,19685,19,1,35,1.0893100359608354,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.03448448078964575,0
42.93,1139,11,2,69,0.7625137963604283,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.021045653874013873,0
124.28,1923,8,0,60,1.0657354971530264,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.015020812500185441,0
8.15,258,18,1,58,0.5937530961813999,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,0.07322010016235847,0
83.12,123,3,1,47,0.3710092022686146,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0.03931254239777398,0
146.16,22930,19,5,48,0.28746869321197893,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.04125489322510553,0
51.04,969,20,6,66,0.5223717823255816,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.031266797213131546,0
45.16,1970,14,5,35,0.48400566135531486,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.02409695185737589,0
30.31,10256,22,2,52,0.9128389807961798,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.26708421632579044,0
65.7,3395,6,4,41,0.5476968358864207,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.022624567442736,0
61.57,27971,20,3,36,0.7390556000004361,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.03692884229194275,0
120.0,2078,6,6,57,1.1013135713360733,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.016669595206605388,0
66.82,1507,19,4,26,0.37533856071018734,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,0.04843532080969843,0
37.56,673342,1,5,37,0.9220203464837424,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.15550240245798888,0
38.19,2036,5,0,48,0.5330179498741114,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.04215416528983729,0
6.9,1241364,23,4,32,0.8733193802595938,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.20333100991434452,0
5.8,4542,14,0,22,0.4599949230165487,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.016505314603343944,0
213.9,3684,8,6,38,0.8717105032991158,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.02216878602616279,0
19.69,1312922,23,0,20,0.9673970896793114,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.1573574338771573,0
76.67,687276,3,3,47,0.9721131152047012,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.14564004520995022,0
1.85,21134,23,3,36,0.9524479965924577,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0.11080105070185375,0
22.49,1100,22,6,70,1.0239270003164247,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.5779581426708233,1
148.03,3688,12,0,33,0.984539665554434,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.02121608185218645,0
13.55,1850,15,6,56,1.0011174838249537,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.05243968562526657,0
22.39,2906700,22,3,35,0.7268795417742863,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.43291394548852935,0
55.76,69,14,6,29,0.667569347655364,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.016591091873244725,0
16.7,757530,12,6,41,0.3216257470601501,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0.02958076644991775,0
98.92,520,10,5,28,1.0455911381845209,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.006710254476746491,0
22.69,111,21,0,20,0.6152180635482051,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,0.08311030169983201,0
65.3,84106,18,5,49,0.9090226125531741,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.04433858994417257,0
2.43,242,17,5,33,0.1984298499747412,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.032451924289170785,0
169.74,95015,20,3,74,1.100700011930591,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.037783163276588434,0
11.49,21125,16,0,35,0.8035172466979125,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.05663924468237267,0
58.7,84106,2,0,49,0.6560226685694553,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.13443258845022155,0
26.31,1745,20,0,46,0.7486620988937482,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.030040976869005302,0
6.87,186140,21,0,37,0.3308861443004171,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.037135773316956056,0
66.76,1595797,3,1,44,0.7565852343893535,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.149748005176899,0
145.82,9034,22,1,51,1.068839424095127,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,0.22102352427274732,0
41.71,804,13,4,55,0.9255715129248476,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.012297021113291817,0
20.01,2290,22,5,74,0.6061033177973828,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0,0.14767185268635083,0
6.54,207,0,0,58,0.9887312489635406,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.15312619586118983,0
26.82,761,3,4,77,0.7774155061001904,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.057903935175037315,0
73.76,741,21,5,34,1.0642874952591528,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0,0.030736077112693584,0
34.41,34882,10,1,49,0.6696273679181602,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0.01209714358691797,0
35.26,2317,12,6,56,0.8542045297245814,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.009592937924918022,0
29.74,589,22,0,74,0.9142837670143814,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,0.33381214251135644,0
35.41,190,22,1,50,0.3204161518650388,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.22193239792413674,0
60.39,1504,13,2,26,0.636013332451449,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.012409518727916095,0
65.28,18128,15,1,29,0.3267886522341342,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.013981956879941106,0
15.14,78968,6,6,52,0.9850813845820123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.1073265488674154,0
46.79,2457,21,0,39,1.325616189189014,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.05027810345842823,0
74.26,737,18,1,33,0.804212688958592,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.02607188462896962,0
27.18,1892,22,3,64,0.6581635642361212,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.23672235752488266,0
30.29,1749,20,0,47,1.1581711862712816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.06840088619769319,0
1.0,2263,13,4,36,0.819735123241651,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.027365411479702225,0
111.65,47249,21,4,40,0.7064208860339589,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.026598098117311574,0
125.14,129,0,6,54,0.6757486084943172,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.05187602974575581,0
48.14,632,15,0,31,0.8628249246057988,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.006690401703823719,0
50.44,3032,21,1,56,0.9065761683179204,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.021709105969273015,0
1.89,7692,22,0,33,0.890250046475708,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,0.10822596266717587,0
63.71,198,8,0,41,0.8459307172777204,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.005664500805461481,0
42.25,413574,14,5,52,0.748985847531184,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.019705470319218696,0
38.33,1423,16,0,21,1.018448181170251,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.016170729751889445,0
12.71,1426,16,2,63,0.2655548427895855,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.04286974236083017,0
124.48,805,21,0,50,1.0532375875864906,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.048810467995309664,0
15.89,248858,23,0,49,0.3482836204316812,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.19784439728699674,0
4.34,55345,1,5,72,0.7830074609976551,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.1467610334907641,0
91.21,18459,19,6,91,1.1456062524768214,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.041854284968741835,0
75.0,46944,8,4,78,0.5843296830086631,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.00970042586072993,0
64.25,13717,21,1,71,0.8129844141740965,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.022936583951573504,0
27.46,84861,0,1,88,1.1152667990848693,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.07653224733675183,0
139.89,92985,3,1,52,0.6820021793894714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.11974577225861355,0
71.72,165,20,2,74,0.6943062700343344,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.02448737327968597,0
24.5,192,23,2,56,0.841841521587654,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.2619773117453306,0
46.17,391389,23,0,26,1.2189191196929368,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.17381889879550982,0
241.5,532,11,2,64,1.092103455333791,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.03877631230330786,0
70.24,761,0,5,77,1.0520278180019742,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.12066349957253138,0
213.82,142,4,1,53,0.5179861220196942,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0.016140624937344552,0
6.26,222,14,0,57,1.2089451263796096,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.04858476440183587,0
78.9,198,16,1,42,0.8633094546476354,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.014449699534599226,0
30.81,1368,16,5,49,0.5407805569739015,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.02025196511918182,0
93.88,1423,5,1,22,1.0677392108792387,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.03718675262410227,0
138.18,1446,12,3,42,1.2665274842718575,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0,0.014830570041428227,0
8.84,2092,13,0,58,0.9941918044949872,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.028194067401588037,0
71.16,4508,22,3,71,0.9368364765058986,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.23436706580936473,0
10.31,4198,19,2,19,1.1329730083042624,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.1550308483412827,0
4.35,218,16,4,25,1.343862244553738,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0.026836393535392963,0
72.87,6629,6,1,57,0.5557448693528415,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.010896161338521216,0
1.23,1631,14,1,67,0.7567975040028815,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.030698023789354417,0
35.39,717255,1,0,54,0.6021027700094047,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.10554893942008087,0
15.3,5657,12,2,33,0.26038173573813345,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,0.04455079283594537,0
7.06,5354,4,4,55,0.8103174408717897,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.14259617310740275,0
5.3,10256,22,2,52,0.5127314097234593,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.12276587349436043,0
124.46,648,7,0,51,1.1057167218130546,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.0064202042188182505,0
198.78,5760,7,1,42,0.8461272763438129,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.011017218987402155,0
12.96,302,13,0,47,0.8238406833296286,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.016751044926494877,0
29.71,1506,14,3,60,0.8535800731091427,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0.02039564802165777,0
8.47,190,8,3,50,1.056002741703343,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0.025164588025915143,0
92.22,15623,18,3,27,0.7351270405854895,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.034933628293729105,0
40.54,725,2,0,47,0.553804807303978,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.12998519350481677,0
34.21,123,8,4,47,0.844243540119793,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0,0.011752061843879757,0
75.5,409656,19,1,90,0.7848361412479623,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.03298251428906406,0
82.26,2408,17,1,23,0.1600856311853165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.018921741175499707,0
63.28,409656,2,2,34,0.3868100512913315,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.15352412757497522,0
